,planning_area,geometry,Name,Description,total_hdb_count,max_chinese_count,max_malay_count,max_indian_count,max_chinese_ratio,max_malay_ratio,max_indian_ratio
5,MARINE PARADE,"POLYGON Z ((103.898803515157 1.29544286915571 0, 103.898792852968 1.29543976565483 0, 103.898637882285 1.2953733884388 0, 103.898497728552 1.29530592107049 0, 103.89840403613 1.29525235347683 0, 103.898328086782 1.29521620528583 0, 103.898243050268 1.29517202838081 0, 103.898182086238 1.29514835821691 0, 103.898098632544 1.29512315844556 0, 103.89798526405 1.29507752171152 0, 103.897535957803 1.29490487650028 0, 103.897362535558 1.29483646394838 0, 103.897344987879 1.29483487271321 0, 103.897323368848 1.29483106860194 0, 103.897298032298 1.29481736089174 0, 103.897273459237 1.29479278993823 0, 103.897239450584 1.29476833407806 0, 103.897183982253 1.29471655610788 0, 103.897150013217 1.29469526552038 0, 103.897121574992 1.29468521513595 0, 103.897075985233 1.29466904444775 0, 103.896982177628 1.29464261406013 0, 103.896943398967 1.29463223926804 0, 103.896881952376 1.29460586141685 0, 103.896816832388 1.29457319832486 0, 103.896775667818 1.29455154345451 0, 103.896683587072 1.29451921474801 0, 103.896479762104 1.29442720712814 0, 103.896366122665 1.29439604738837 0, 103.896292403516 1.29435851449553 0, 103.896050525601 1.29424210171046 0, 103.895812701961 1.29412699379817 0, 103.89568614172 1.29406795460402 0, 103.895623611148 1.29402666558881 0, 103.895569080122 1.29397804107556 0, 103.89559236659 1.29393478746873 0, 103.895601489768 1.29390934657101 0, 103.895606390345 1.29386948659304 0, 103.895597395035 1.29383251007168 0, 103.895584528249 1.29380960284143 0, 103.895565443696 1.29379265190793 0, 103.895546851633 1.29377931389755 0, 103.895523639013 1.29375562916892 0, 103.894974894089 1.29331872615289 0, 103.894886343675 1.29324474227 0, 103.894852390883 1.29322480909985 0, 103.894819049415 1.29321798377086 0, 103.894793863244 1.29321648585299 0, 103.894770120316 1.29322265871796 0, 103.894745057484 1.29323111061294 0, 103.894731682895 1.2932398688027 0, 103.894710741827 1.29325460050293 0, 103.89469740685 1.29326652396671 0, 103.894687272587 1.29328293209528 0, 103.894675874239 1.29330613836122 0, 103.894668492318 1.29332703478294 0, 103.894666580873 1.29335419469896 0, 103.894663747479 1.29337955766549 0, 103.894664515453 1.29340532841273 0, 103.894584273314 1.29345833153876 0, 103.89447850826 1.29351888581917 0, 103.894378012913 1.29356942684588 0, 103.894293504053 1.29360439071105 0, 103.894230784392 1.29362054417356 0, 103.894133066617 1.29364119859559 0, 103.894027647318 1.29365697505807 0, 103.893929266905 1.29366045199205 0, 103.893846147298 1.29366238209296 0, 103.893756681181 1.29365987010559 0, 103.893676485002 1.29364367395633 0, 103.893609358192 1.2936304826948 0, 103.893511536023 1.29360636382542 0, 103.893405008461 1.29356878550494 0, 103.893328211099 1.29353671766903 0, 103.893243185525 1.29349344495184 0, 103.893171662385 1.29345181423697 0, 103.893089515237 1.29338679690945 0, 103.892919896375 1.29322607276696 0, 103.892587706554 1.29292941200161 0, 103.892209990193 1.29258537260122 0, 103.891473547764 1.29190655658126 0, 103.890783497525 1.29127239588058 0, 103.890819324922 1.29122582120291 0, 103.890829314274 1.29119765635481 0, 103.890834844226 1.29117226077201 0, 103.890838152136 1.29114915328173 0, 103.890836963736 1.29112564978218 0, 103.890831236724 1.2910985840945 0, 103.890820628947 1.29107655311454 0, 103.890805549172 1.29105638703564 0, 103.890782296115 1.29102953788951 0, 103.890748743142 1.29100552868147 0, 103.890157489408 1.29043798916316 0, 103.890090326781 1.29038544981205 0, 103.890059631474 1.29037452216133 0, 103.890028081734 1.29036722283946 0, 103.890001575685 1.29036800299593 0, 103.889976872119 1.29036921178045 0, 103.889954919986 1.2903749106725 0, 103.88993750196 1.29038371957211 0, 103.889921021182 1.29039568287375 0, 103.889901019151 1.29041356803235 0, 103.889884193523 1.29043412913411 0, 103.889869634044 1.29045601779204 0, 103.88986313353 1.29047554587852 0, 103.889854441574 1.29049962477582 0, 103.889853407014 1.29052496418586 0, 103.889855483142 1.29054755244975 0, 103.889859829026 1.29057192226079 0, 103.889776233041 1.29064441436415 0, 103.889683566131 1.29071023517076 0, 103.889540694349 1.29078662639841 0, 103.889415445022 1.29083430636962 0, 103.889312812334 1.29085728311937 0, 103.889197522665 1.29087453732672 0, 103.889082573345 1.29088274064208 0, 103.888986328659 1.29087714565209 0, 103.888901720902 1.29086778915086 0, 103.888793075879 1.29084063799529 0, 103.888687969216 1.29080891971701 0, 103.888569596983 1.29075837014335 0, 103.88846136985 1.29069231772725 0, 103.888372925921 1.29062692506157 0, 103.888186653924 1.29046414441387 0, 103.887088118605 1.28950531919774 0, 103.886048823695 1.28857606314011 0, 103.886090565459 1.28853529442326 0, 103.886103778048 1.28851342209246 0, 103.886115813084 1.28846894971731 0, 103.886113979252 1.28842962346529 0, 103.886105510775 1.28839897382456 0, 103.88609035275 1.28837247716497 0, 103.886073802811 1.28834237845045 0, 103.886053308448 1.28832046974287 0, 103.885478104648 1.28781514447018 0, 103.885403229894 1.28775682082986 0, 103.885370753757 1.28774727231232 0, 103.885343254689 1.28774037528893 0, 103.885310906356 1.28774122786428 0, 103.885277749483 1.28774932531996 0, 103.885241147855 1.28776967788936 0, 103.885213950291 1.28778720050908 0, 103.88519859125 1.28781724019542 0, 103.885185068888 1.28785042341516 0, 103.885179978253 1.28787491009303 0, 103.885179414518 1.28790205279682 0, 103.885175193625 1.28792426678885 0, 103.88502250361 1.28800620623942 0, 103.884844038696 1.28807534763883 0, 103.884687976243 1.28810260292895 0, 103.884551829434 1.28810473727344 0, 103.88440161126 1.28809573826276 0, 103.884301227853 1.28808250491024 0, 103.884194373772 1.28805487872219 0, 103.884093161305 1.28801090060136 0, 103.883993589326 1.28795423963528 0, 103.883930121844 1.28790979590897 0, 103.883856618328 1.28785326464479 0, 103.883661424151 1.2876824738614 0, 103.883607752295 1.28762409729167 0, 103.88103778755 1.28490741678289 0, 103.881034709094 1.28490416293693 0, 103.881037992291 1.28490060329619 0, 103.881041604353 1.28489704817108 0, 103.881046919109 1.28489140302739 0, 103.881050991202 1.28488668940259 0, 103.881051092735 1.28488657725948 0, 103.881051131371 1.28488652480559 0, 103.881055366089 1.28488122876692 0, 103.881059855078 1.28487508442949 0, 103.881063471599 1.28486967354812 0, 103.881064013401 1.284868788165 0, 103.881064182322 1.28486855483575 0, 103.881064388081 1.28486817409439 0, 103.881067193236 1.28486358529569 0, 103.881070400016 1.28485782714601 0, 103.881073825122 1.28485101812057 0, 103.881074591544 1.28484931699635 0, 103.881074790114 1.28484894982059 0, 103.881075597867 1.28484708410124 0, 103.88107662755 1.28484479965692 0, 103.881077209777 1.28484336080188 0, 103.881077698562 1.28484223214569 0, 103.881078765977 1.28483954616276 0, 103.881078884578 1.28483922420673 0, 103.881027685074 1.2848967373312 0, 103.88102662482 1.28489793292112 0, 103.881018956845 1.28490657698196 0, 103.881015502033 1.28491047214517 0, 103.880919224646 1.28501900855564 0, 103.879931253098 1.28613277993056 0, 103.878641748273 1.28758648078134 0, 103.878300198217 1.2879689535128 0, 103.877841532482 1.28851879178583 0, 103.877538883809 1.28886058541567 0, 103.877246583457 1.28919693274792 0, 103.877000619315 1.28949927152177 0, 103.876550014892 1.29000470874882 0, 103.87608818443 1.29054096140946 0, 103.875862891207 1.29080342086642 0, 103.87566231973 1.29102463724616 0, 103.875475996948 1.29127948850201 0, 103.875432705598 1.29146697033993 0, 103.875420895316 1.29158538984858 0, 103.875424721357 1.29175227942253 0, 103.875426551902 1.29192917763268 0, 103.875435648681 1.29214390348448 0, 103.875467676836 1.29239378522305 0, 103.875522859063 1.29266977557975 0, 103.875568247311 1.29284419419617 0, 103.875620111476 1.29302568483399 0, 103.875671062431 1.29318909814153 0, 103.8757222525 1.29330403930965 0, 103.875723067508 1.2933058697299 0, 103.875801458462 1.29348713020803 0, 103.87588378767 1.29366421606964 0, 103.875929190532 1.29374249348507 0, 103.875982584367 1.2938345433328 0, 103.876041846747 1.29393619562304 0, 103.876134106168 1.29408269660042 0, 103.876140283813 1.29409250161641 0, 103.876331170357 1.29442080080014 0, 103.87649246578 1.29467489012507 0, 103.876595123781 1.29480304044307 0, 103.876597568768 1.29480608539663 0, 103.876689992824 1.29490780311812 0, 103.876811547521 1.29500190920094 0, 103.877101407886 1.29522776380679 0, 103.877667624514 1.29552172303045 0, 103.877667779065 1.29552181436854 0, 103.877667977645 1.29552193193244 0, 103.877713534709 1.29552348301946 0, 103.879209998134 1.29557370902245 0, 103.879305466605 1.29557690511412 0, 103.879703985139 1.29559154037218 0, 103.881055029015 1.29562791851164 0, 103.881400091642 1.29565394950614 0, 103.881493840273 1.29565548332547 0, 103.8853290546 1.2957633438412 0, 103.885329102492 1.29577654937004 0, 103.885330243828 1.29609412868243 0, 103.885324001468 1.29634964884898 0, 103.885320149469 1.29652865068932 0, 103.885302963142 1.29732708728695 0, 103.885318414591 1.29777174216526 0, 103.885327858667 1.29796637657238 0, 103.88535096533 1.29843569330771 0, 103.885354932244 1.29851588502909 0, 103.885363711833 1.29864351960912 0, 103.885409915239 1.29931483198876 0, 103.885416129649 1.29940634720977 0, 103.885422414171 1.29949904352918 0, 103.885482241308 1.30038720954656 0, 103.885517140649 1.3009054340518 0, 103.885511563644 1.30109319559531 0, 103.885518482869 1.30120147228988 0, 103.885493789196 1.30129592281478 0, 103.885444401622 1.30143014237379 0, 103.885295545885 1.3017348466368 0, 103.884932650499 1.30226950443245 0, 103.884801167152 1.30248654374567 0, 103.884732796486 1.30260300377343 0, 103.884622351611 1.30286239131868 0, 103.884519982313 1.30331804205125 0, 103.884509135147 1.3034110037001 0, 103.884495520043 1.30352786413948 0, 103.884386295953 1.30377345828394 0, 103.884336525473 1.30386190071263 0, 103.8842729637 1.30397489420203 0, 103.884167072026 1.30411835839643 0, 103.883929257735 1.30440413513926 0, 103.883799857194 1.30453938816576 0, 103.883806828311 1.30454916510877 0, 103.883899195164 1.30467871615815 0, 103.883964099883 1.30476974907089 0, 103.88407534533 1.30490513378529 0, 103.884166798598 1.30500036511697 0, 103.884254764168 1.3050734233095 0, 103.884349068967 1.30514536538363 0, 103.884457639011 1.30521315884265 0, 103.884592043356 1.30529004515098 0, 103.884740236587 1.30535624248527 0, 103.884881455911 1.30540792400138 0, 103.885048668398 1.30545976504391 0, 103.885298269669 1.30551847120165 0, 103.885320339877 1.30552366269849 0, 103.886052168141 1.30564360949046 0, 103.887422082983 1.30587945018859 0, 103.887788730857 1.30593929938562 0, 103.888062251103 1.30597771803982 0, 103.888558388014 1.30605314738369 0, 103.889229302245 1.3061722679888 0, 103.889338959606 1.30619530963937 0, 103.889463479085 1.3062252232155 0, 103.889544640922 1.30625214974191 0, 103.889614995135 1.30628338037902 0, 103.889683704288 1.30632258573573 0, 103.889774444525 1.3063846565399 0, 103.889852215141 1.3064467475302 0, 103.889911178901 1.30649660651244 0, 103.889966429188 1.30655624265996 0, 103.890021187289 1.30662544608734 0, 103.890057436104 1.30668930242784 0, 103.890091482297 1.3067804850897 0, 103.890111191194 1.30686798821873 0, 103.890120172188 1.30694874774698 0, 103.890119649851 1.30701625493682 0, 103.890112714638 1.30708614346376 0, 103.890104866127 1.30713944597009 0, 103.89008085156 1.30725963834113 0, 103.889960491326 1.30770771017891 0, 103.889905922604 1.30791085605742 0, 103.889818279298 1.30823712917081 0, 103.88978642763 1.30835965588081 0, 103.889724604587 1.30858873185302 0, 103.889844754424 1.30861294439053 0, 103.890055572623 1.30865542663676 0, 103.890302204405 1.30870512577796 0, 103.891196371269 1.30888531061482 0, 103.891724203112 1.30899167505496 0, 103.891776922052 1.30900230642977 0, 103.892011458487 1.30904956570754 0, 103.892548203154 1.30915882101248 0, 103.892750551747 1.30920233691606 0, 103.892853359614 1.30922446787282 0, 103.892987624903 1.30925335367313 0, 103.893148162968 1.30928789111192 0, 103.89325447879 1.3093107617375 0, 103.893319342575 1.3093239548508 0, 103.893837450471 1.30942932065062 0, 103.894095432012 1.30948181090591 0, 103.894108383745 1.30948444138547 0, 103.894419332158 1.30954353669441 0, 103.894618277757 1.30957680969759 0, 103.895435252344 1.30955942657459 0, 103.896122817207 1.30954448190234 0, 103.896229625738 1.30954223728888 0, 103.896357525871 1.30953954809447 0, 103.897429396729 1.30951698308463 0, 103.897719845866 1.30951086480543 0, 103.897818298799 1.3095087957866 0, 103.899284896021 1.30947747543335 0, 103.899811141913 1.30946636851489 0, 103.899902614024 1.30946442349801 0, 103.90001423091 1.30947130995861 0, 103.900757708232 1.30950642087423 0, 103.901342747111 1.30953334235904 0, 103.901502415652 1.30954068595278 0, 103.901785745886 1.30974514857165 0, 103.901946996154 1.30986152946101 0, 103.90200596242 1.309893090142 0, 103.902031278526 1.30990845639815 0, 103.902107086671 1.30995446834986 0, 103.902287432496 1.31008865199907 0, 103.9028317669 1.31049280891987 0, 103.902874414646 1.31052387896464 0, 103.903724577036 1.3111435207842 0, 103.903786563754 1.31118868387384 0, 103.903847567477 1.31123439412992 0, 103.904241041867 1.31152473263318 0, 103.904282424468 1.31155500865615 0, 103.904371860634 1.31162039523932 0, 103.904654031353 1.31182674765703 0, 103.904740554383 1.31189001538442 0, 103.904833253271 1.31195782374263 0, 103.905287415286 1.31229099371184 0, 103.905618553561 1.31253196545472 0, 103.905696440497 1.3125886613839 0, 103.905775625866 1.31264627701072 0, 103.906580933118 1.31323232285521 0, 103.906706206982 1.31332349984555 0, 103.906771135237 1.31316964933851 0, 103.906801109697 1.31310005583671 0, 103.907192264868 1.31217289392777 0, 103.907215359681 1.31212244691551 0, 103.907662988303 1.31107282243703 0, 103.907837383733 1.31057990540353 0, 103.907977139178 1.31017788521118 0, 103.90801732241 1.31006229091823 0, 103.908022376723 1.31003132715345 0, 103.908057506263 1.30981613450447 0, 103.908215431086 1.30910851741714 0, 103.908429273653 1.30850269384463 0, 103.908535156551 1.3082574578955 0, 103.90868826213 1.30796735682887 0, 103.909017893632 1.30732117428007 0, 103.909062325957 1.30723396782876 0, 103.909525142973 1.30639333478795 0, 103.909909231607 1.30569569397652 0, 103.909983251149 1.30554733713141 0, 103.910158048008 1.30560579617886 0, 103.91054835799 1.30573635259429 0, 103.91163981806 1.30595502637132 0, 103.911876284876 1.30601247861183 0, 103.912118929254 1.30607143006973 0, 103.913200106193 1.30633413785307 0, 103.913382800956 1.30637882023922 0, 103.913554473166 1.30642071209885 0, 103.914765765657 1.30672275211412 0, 103.915984921741 1.30702961333003 0, 103.916526088939 1.30715281491608 0, 103.916602499141 1.30716784379816 0, 103.916949777078 1.30723608271181 0, 103.918259763487 1.30747117756817 0, 103.918324817267 1.30730785359038 0, 103.91852024252 1.30681164424307 0, 103.918561948109 1.30669183451882 0, 103.918593894914 1.30655521571831 0, 103.918781080413 1.30566035224322 0, 103.919077637199 1.30424697709425 0, 103.919126896077 1.30399971511989 0, 103.919141246104 1.30392767662847 0, 103.919176782025 1.30374930322423 0, 103.91934362922 1.30292551797684 0, 103.919436514297 1.30241613822871 0, 103.919465084019 1.3022452559055 0, 103.919468562478 1.30222445089762 0, 103.919483575014 1.30213473840082 0, 103.919507528305 1.30199903327306 0, 103.919508833671 1.30199258692328 0, 103.919508630607 1.30199278769902 0, 103.919255344698 1.30200352667441 0, 103.919090965919 1.30197962635458 0, 103.918884045204 1.30194568451706 0, 103.918678925971 1.30190859270164 0, 103.918514603981 1.30186304368101 0, 103.91830732634 1.30179572987861 0, 103.918128746174 1.30172082837951 0, 103.918045474467 1.30169444276471 0, 103.917965791519 1.30166716532311 0, 103.917883305611 1.30168182151414 0, 103.917807018764 1.30172355233706 0, 103.917763426558 1.30177123729205 0, 103.917726083116 1.30182750625712 0, 103.91768616841 1.30184092564691 0, 103.917618977688 1.30183352659461 0, 103.917494949579 1.30180071501843 0, 103.917328868742 1.3017425338235 0, 103.917110462665 1.30164813097848 0, 103.916839235032 1.30153464146657 0, 103.916595790392 1.30142032622105 0, 103.916391728659 1.30132370714167 0, 103.916189023597 1.3012225824591 0, 103.915963803336 1.30108201828938 0, 103.915926218363 1.30106187482307 0, 103.915829783655 1.30099971835738 0, 103.915775119254 1.30095501292826 0, 103.915713268162 1.30090619016531 0, 103.915662171163 1.30086694064338 0, 103.915610203285 1.30082179831398 0, 103.915551980582 1.30077482485163 0, 103.915486463612 1.3007313985418 0, 103.915411538856 1.30068703471269 0, 103.915340107344 1.30066126267931 0, 103.915274929053 1.30064322817675 0, 103.915216884789 1.30064018417503 0, 103.915152046835 1.30064344652287 0, 103.915098000428 1.30064767437785 0, 103.91503588586 1.30064778040399 0, 103.914948576002 1.30064457185067 0, 103.914877475872 1.30064100102177 0, 103.914813591822 1.30063339649351 0, 103.914723677445 1.30061341025822 0, 103.914649560105 1.30058490620846 0, 103.91457319639 1.30055593557738 0, 103.91448434407 1.30050696081878 0, 103.914288742408 1.30038625807357 0, 103.914119215882 1.30027385924593 0, 103.914052798838 1.30023769406283 0, 103.914025105165 1.30022067120769 0, 103.913968007857 1.30018557196745 0, 103.913819926892 1.30010092735661 0, 103.913655673736 1.30000984870491 0, 103.91351747605 1.29993069596048 0, 103.913360851712 1.29984464440324 0, 103.913239239715 1.29977645923895 0, 103.913114869506 1.29971822396787 0, 103.913001307862 1.29965914276691 0, 103.912900317054 1.29960647671971 0, 103.912779567951 1.29954690195318 0, 103.912669564768 1.29949463771889 0, 103.91253262471 1.29943180231506 0, 103.912419908061 1.29938360055757 0, 103.912290119737 1.29932760100146 0, 103.912165272639 1.29927570709542 0, 103.912034090979 1.2992292124342 0, 103.911889449752 1.2991735823023 0, 103.911747019187 1.29912566631717 0, 103.911609089462 1.29907868258257 0, 103.911445075727 1.29902566211775 0, 103.911315196358 1.29898823724302 0, 103.911170464905 1.29894891637045 0, 103.911111871335 1.29893497470219 0, 103.911020314448 1.29891318959935 0, 103.910864315372 1.29887743134682 0, 103.910719098052 1.29884580840862 0, 103.910589164179 1.29881789740587 0, 103.910442562347 1.29879079902688 0, 103.910333734624 1.29877116138861 0, 103.909218898725 1.29849806563088 0, 103.908947900092 1.29841907398785 0, 103.908817589403 1.29837892776135 0, 103.908587892036 1.29831964997259 0, 103.90858490256 1.29831891843162 0, 103.908426958113 1.29828023808143 0, 103.90830379739 1.29824828696055 0, 103.908139254977 1.29821066760761 0, 103.908027744146 1.29818784206345 0, 103.907895559463 1.29815946523692 0, 103.907761100688 1.29813515358701 0, 103.907611785419 1.29811166262714 0, 103.907480449247 1.29809280508921 0, 103.907350914642 1.29807350435285 0, 103.9071741247 1.2980530320385 0, 103.907030204323 1.29803047780611 0, 103.906891685093 1.29800795505997 0, 103.906724373752 1.29798255274749 0, 103.906551677349 1.29795394913175 0, 103.90638034309 1.29792353944925 0, 103.906213075566 1.29789043463195 0, 103.906071429287 1.29786336388343 0, 103.905830442921 1.29781127043101 0, 103.905637589018 1.29776533700337 0, 103.905439343783 1.29771665535268 0, 103.905325655462 1.29768113247642 0, 103.905271069373 1.29766448107859 0, 103.904506831857 1.29743136138113 0, 103.904449108049 1.29741415025226 0, 103.904354852758 1.297386046184 0, 103.90433434941 1.29737224164475 0, 103.904216119827 1.29730258633387 0, 103.904138453948 1.29726008069503 0, 103.904075085874 1.29722407341205 0, 103.904008542423 1.29719074042137 0, 103.903851266582 1.29711836224455 0, 103.903679675915 1.29704084405206 0, 103.903533038285 1.29698079656176 0, 103.903368884455 1.29692054335527 0, 103.903231929116 1.29687778701947 0, 103.903144643005 1.29685144169849 0, 103.903056489728 1.29682237154922 0, 103.902982682659 1.29679573373914 0, 103.902930788595 1.29677748962869 0, 103.902806141986 1.29671905939303 0, 103.902602340093 1.29663031071439 0, 103.902444907446 1.29657149339026 0, 103.902384114918 1.29654591150162 0, 103.902339285492 1.29653814876522 0, 103.902263970163 1.29652550510565 0, 103.902155962011 1.29650433780164 0, 103.902109348055 1.29649564994532 0, 103.902055651536 1.29647783724709 0, 103.902018098309 1.29646247674267 0, 103.901977932822 1.29643985155151 0, 103.9018416043 1.29638173449452 0, 103.901788853842 1.29635986569124 0, 103.901738275334 1.29634434998614 0, 103.901681434817 1.29632650028611 0, 103.901602190798 1.29630386529743 0, 103.901504972344 1.29628192082303 0, 103.901423066771 1.29625654296406 0, 103.901309871773 1.29621768549511 0, 103.901211927803 1.29618081540206 0, 103.901132354649 1.29614777931436 0, 103.901075232512 1.29611546158937 0, 103.90101805838 1.29608766297226 0, 103.900845339685 1.29599114572468 0, 103.900809179107 1.29597173270805 0, 103.900773422981 1.29595639293639 0, 103.900690481586 1.29590387963239 0, 103.900657047118 1.29588178690935 0, 103.900620846203 1.29586598953901 0, 103.900593126758 1.29585481143387 0, 103.900570749259 1.29584776703454 0, 103.900529053992 1.29584094562433 0, 103.9003789121 1.29581204705196 0, 103.899799508689 1.29569055204029 0, 103.899662968939 1.29566103176693 0, 103.89953809043 1.29562955956138 0, 103.899404180578 1.29559457865328 0, 103.899291984315 1.29557108982978 0, 103.899217347682 1.2955683949698 0, 103.899147047089 1.29555298101568 0, 103.899027449092 1.29551239808082 0, 103.898929969831 1.29547968162845 0, 103.898882952327 1.29546599439577 0, 103.898803515157 1.29544286915571 0))",,,41,8,0,0,0.1951219512195122,0.0,0.0
