POSTAL,chinese_buyer,malay_buyer,indian_buyer
520132,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760132,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
751132,no records found,no records found,no records found
752132,no records found,no records found,no records found
753132,no records found,no records found,no records found
460133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570133,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
670133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
140133,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
820133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
380133,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160133,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
510133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
350133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
680133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
671133,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
820134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
380134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160134,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
670134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
350134,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760134,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570135,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
820135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160135,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
350135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
550135,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
680135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760135,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160136,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
510136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
670136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
350136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760136,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160137,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
510137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
670137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
550137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760137,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
650138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
820138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
510138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
540138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
550138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
521138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
311138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
611138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
312138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
612138,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
313138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
613138,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
460139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570139,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160139,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
510139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
350139,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
521139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760139,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
311139,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
312139,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
130014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
400014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
270014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
360014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
310014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
320014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
161014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
090014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
590014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
380014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
311014,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
091014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
381014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
312014,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570140,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530140,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
510140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
670140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
350140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760140,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
613140,no records found,no records found,no records found
470141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570141,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530141,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
311141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
510141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can only buy from Indian and Other Ethnic Groups flat sellers, regardless of their citizenship."
350141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
521141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680141,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
160142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
310142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530142,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
521142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
680142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760142,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570143,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
310143,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
730143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can only buy from Malay flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
